514	14743289	1634	654
515	14752944	3550	1119
516	14773394	3532	1377
517	14793453	1451	579
518	14802250	45	40
519	14802573	16	13
520	14802701	2853	921
521	14819620	556	260
522	14823019	3130	860
523	14839832	4954	1562
524	14868079	460	309
525	14871010	2673	352
526	14885314	18121	1392
527	14972856	2179	683
528	14985081	2197	1008
529	14997937	217	124
530	14999265	2448	571
531	15013159	9	7
532	15013225	34	17
533	15013458	4228	952
534	15036561	8306	1514
535	15080486	94	62
536	15081131	76	47
537	15081669	72	38
538	15082149	768	221
539	15086280	7868	353
540	15123505	911	351
541	15128945	1952	471
542	15140179	30233	580
543	15285635	1049	538
544	15292241	1515	688
545	15301644	831	328
546	15306595	1107	316
547	15313241	303	140
548	15315195	5	5
549	15315239	24403	1578
550	15439720	315	135
551	15441773	2453	862
552	15456121	278	107
553	15457872	252	129
554	15459436	17	15
555	15459565	227	98
556	15461036	585	196
557	15464683	577	265
558	15468260	9	5
559	15468329	938	305
560	15473694	137	75
561	15474606	117	72
562	15475400	92	51
563	15476015	410	173
564	15478643	93	32
565	15479185	12	7
566	15479277	208	130
567	15480718	970	430
568	15486651	65	27
569	15487094	41	32
570	15487386	14826	1219
571	15558482	1024	249
572	15564238	4361	1383
573	15590108	2510	754
574	15605126	1023	460
575	15611330	728	324
576	15615975	131	69
577	15616845	1280	514
578	15624641	220	74
579	15626038	392	153
580	15628537	13	10
581	15628637	4137	1218
582	15653347	20	12
583	15653486	480	195
584	15656384	4964	909
585	15683403	10	9
586	15683488	992	330
587	15689526	1565	572
588	15698503	1892	920
589	15709370	2288	984
590	15722469	2683	892
591	15737990	114	70
592	15738797	3453	868
593	15757809	45	36
594	15758132	2852	727
595	15773948	52	37
596	15774338	2967	780
597	15790809	81	47
598	15791364	2597	648
599	15805827	51	44
600	15806206	58	41
601	15806631	2246	654
602	15819314	46	37
603	15819661	2572	676
604	15834107	66	43
605	15834586	2944	694
606	15850814	83	54
607	15851406	55	43
608	15851822	3383	834
609	15870465	107	67
610	15871200	78	59
611	15871771	83	44
612	15872370	114	63
613	15873145	76	49
614	15873689	88	61
615	15874314	69	45
616	15874818	70	50
617	15875300	65	39
618	15875741	111	56
619	15876512	82	58
620	15877105	4648	1126
621	15903532	618	269
622	15907473	2	2
623	15907491	7	4
624	15907547	25594	2816
625	16046094	140	82
626	16047021	13725	1011
627	16117609	1125	582
628	16124835	130	58
629	16125742	485	302
630	16129013	484	238
631	16132250	30529	1895
632	16282745	10971	1454
633	16340611	6	6
634	16340664	1132	559
635	16347751	349	322
636	16350054	2718	944
637	16366303	414	202
638	16368901	274	180
639	16370695	679	192
640	16374769	954	316
641	16380538	396	255
642	16383220	103	81
643	16383923	190	106
644	16385153	821	289
645	16390201	681	332
646	16394482	1475	445
647	16402955	440	275
648	16405912	3183	1013
649	16424327	913	463
650	16430201	898	503
651	16435562	874	433
652	16440871	1834	117
653	16448804	1011	435
654	16454927	2084	336
655	16466915	2957	657
656	16483780	391	140
657	16486239	619	192
658	16489969	1088	526
659	16496777	1161	317
660	16503800	168	100
661	16504958	2473	646
662	16519293	4780	1224
663	16545569	731	345
664	16550300	1011	430
665	16556641	100	75
666	16557325	603	288
667	16561277	1579	625
668	16571114	3193	860
669	16590182	4032	967
670	16613435	437	176
671	16616186	88	65
672	16616758	2656	991
673	16632413	460	329
674	16635538	2189	778
675	16648766	446	202
676	16651703	272	146
677	16653420	115	88
678	16654266	458	224
679	16657220	1046	602
680	16663226	3778	1073
681	16685227	2327	184
682	16697022	1563	558
683	16705856	1535	658
684	16714907	440	272
685	16717718	2867	1138
686	16734162	6476	897
687	16769361	73	27
688	16769826	2298	900
689	16783593	2921	618
690	16799683	1262	542
691	16807539	358	142
692	16809753	444	269
693	16812617	87	52
694	16813225	2030	753
695	16825523	2762	875
696	16842077	827	509
697	16847339	10207	1872
698	16906041	77	60
699	16906604	1790	588
700	16916792	105	74
701	16917457	3337	928
702	16936941	89	32
703	16937485	3043	994
704	16955594	14	10
705	16955698	657	354
706	16960030	113	46
707	16960755	5511	1440
708	16993053	101	70
709	16993759	6068	1543
710	17029093	9	7
711	17029168	22	17
712	17029343	193	130
713	17030577	8	4
714	17030637	380	160
715	17032864	1692	739
716	17042999	22	21
717	17043176	1949	740
718	17055192	182	79
719	17056342	3113	1146
720	17074503	59	37
721	17074928	229	142
722	17076375	719	304
723	17080460	350	227
724	17082788	44	22
725	17083083	2219	850
726	17096793	155	111
727	17097859	2419	791
728	17111999	1590	78
729	17118846	106	76
730	17119598	116	73
731	17120334	161	110
732	17121454	420	278
733	17124199	4994	1151
734	17152259	288	67
735	17153919	6572	714
736	17185976	533	186
737	17189148	331	211
738	17191401	25111	2604
739	17326749	4151	684
740	17349483	2252	495
741	17362215	57	42
742	17362663	1309	447
743	17370494	2576	803
744	17385173	372	189
745	17387566	2400	481
746	17400803	875	227
747	17405702	187	97
748	17406880	612	153
749	17410309	558	300
750	17413967	966	445
751	17419858	74	36
752	17420338	10	8
753	17420415	337	144
754	17422605	1647	221
755	17430496	706	375
756	17434862	1302	414
757	17442607	338	214
758	17444708	58	33
759	17445109	45	24
760	17445410	88	45
761	17445999	13	7
762	17446088	810	466
763	17451319	148	63
764	17452334	1149	583
765	17459474	877	396
766	17464966	41	36
767	17465274	329	186
768	17467434	634	334
769	17471619	932	421
770	17477535	32	20
771	17477775	75	34
772	17478270	953	336
773	17484040	1105	599
774	17490779	161	57
775	17491766	540	329
776	17495343	456	229
777	17498320	851	271
778	17503334	58	31
779	17503710	2060	1008
780	17516259	7904	1696
781	17560640	1400	610
782	17569472	107	81
783	17570252	38	33
784	17570551	2482	835
785	17585020	4773	684
786	17608018	1491	596
787	17616810	1780	562
788	17626964	1908	560
789	17637970	1987	614
790	17649346	1131	233
791	17655889	1635	609
792	17665816	356	164
793	17667954	142	67
794	17668831	725	141
795	17673013	1631	582
796	17682885	28	18
797	17683093	1984	266
798	17693392	83	48
799	17693989	8511	1191
800	17741108	2159	621
801	17753655	1120	365
802	17760433	2344	505
803	17773243	2358	426
804	17786184	998	506
805	17792546	3280	712
806	17810867	394	125
807	17813255	3485	341
808	17831180	44	27
809	17831520	3169	960
810	17850385	19	17
811	17850538	386	147
812	17852920	2215	834
813	17865817	495	291
814	17869094	336	238
815	17871365	946	485
816	17877416	196	93
817	17878757	357	112
818	17880920	180	77
819	17882005	799	288
820	17887034	10414	886
821	17936119	1564	860
822	17945143	82	41
823	17945661	311	92
824	17947434	396	212
825	17949951	1249	476
826	17957593	1781	606
827	17967985	34	30
828	17968232	347	224
829	17970497	611	242
830	17974186	1102	224
831	17980337	1890	693
832	17991281	7	7
833	17991341	338	144
834	17993499	1965	701
835	18004882	2381	815
836	18018869	115	67
837	18019639	9901	1283
838	18071991	973	543
839	18078203	3107	933
840	18096048	3443	1183
841	18116467	1898	882
842	18128167	138	68
843	18129099	487	249
844	18132080	359	163
845	18134436	2872	1005
846	18151389	1388	698
847	18160102	131	79
848	18160966	245	153
849	18162617	204	147
850	18163996	1670	582
851	18173784	34	29
852	18174039	17	17
853	18174175	74	49
854	18174702	86	33
855	18175276	254608	181
856	19194563	89	63
857	19195205	4862	1229
858	19222687	52	41
859	19223081	310	137
860	19225083	1194	559
861	19232613	48	34
862	19232963	2016	784
863	19245306	1966	912
864	19257233	550	239
865	19260845	46	25
866	19261160	44	8
867	19261410	211	160
868	19262837	5	5
869	19262881	35	13
870	19263125	638	335
871	19267241	385	217
872	19269738	142	105
873	19270728	422	76
874	19273147	1303	522
875	19281068	1026	505
876	19287605	112	80
877	19288391	24	14
878	19288569	155	102
879	19289645	174	119
880	19290808	62	49
881	19291247	118	23
882	19291972	5	5
883	19292017	119	68
884	19292820	13	13
885	19292924	7	7
886	19292987	89	16
887	19293513	6	5
888	19293564	1433	641
889	19302217	4	4
890	19302255	881	232
891	19307590	49	33
892	19307952	91	51
893	19308580	90	61
894	19309225	4	4
895	19309263	11	11
896	19309363	1171	397
897	19316416	86	75
898	19317018	16	15
899	19317149	66	10
900	19317563	108	8
901	19318222	119	47
902	19318882	79	33
903	19319406	15	15
904	19319533	7	7
905	19319597	661	382
906	19323779	135	69
907	19324716	118	94
908	19325533	294	207
909	19327468	244	58
910	19328917	3335	606
911	19346450	2899	777
912	19363933	2888	436
913	19380026	113	13
914	19380723	1062	512
915	19387485	164	110
916	19388588	476	89
917	19391220	7592	1507
918	19434444	420	119
919	19436967	351	178
920	19439322	448	161
921	19442112	193	87
922	19443386	11	9
923	19443480	33	15
924	19443714	72	11
925	19444159	5	5
926	19444208	4	4
927	19444248	2290	801
928	19458202	3417	858
929	19477755	217	116
930	19479177	785	443
931	19484220	9081	1477
932	19532720	128	86
933	19533572	235	63
934	19535027	723	405
935	19539480	2500	609
936	19552871	811	498
937	19558120	317	187
938	19560134	664	256
939	19564141	1794	472
940	19574443	788	325
941	19579075	795	115
942	19583599	1557	632
943	19593108	98	45
944	19593761	184	68
945	19594983	55	34
946	19595351	2485	769
947	19609598	10955	1419
948	19664966	1096	361
949	19671366	3777	721
950	19692791	3508	1173
951	19713112	2052	800
952	19725370	1285	582
953	19733227	306	86
954	19735161	75	44
955	19735683	74	40
956	19736178	1529	490
957	19744664	324	96
958	19746722	9	9
959	19746802	123	48
960	19747593	29	22
961	19747817	150	77
962	19748843	29	29
963	19749077	216	112
964	19750485	440	246
965	19753403	8538	1183
966	19800212	1835	696
967	19811013	7254	733
968	19847455	3	3
969	19847485	2	2
970	19847505	3512	787
971	19866303	1496	618
972	19875418	2	2
973	19875438	315	215
974	19877560	3364	582
975	19894579	56	55
976	19895012	150	80
977	19896040	904	412
978	19901885	1553	492
979	19910111	485	301
980	19913346	16949	486
981	19986594	1513	652
982	19995546	1572	636
983	20005137	28	22
984	20005348	5	5
985	20005396	1395	449
986	20013540	1091	440
987	20020308	7769	1461
988	20062780	2588	817
989	20077971	1503	564
990	20087178	1470	481
991	20095906	1104	414
992	20102381	350	226
993	20104716	521	195
994	20107759	58	27
995	20108153	1332	474
996	20116163	806	405
997	20121316	71	48
998	20121804	701	251
999	20125850	149	70
1000	20126828	418	233
1001	20129495	4841	1031
1002	20155368	296	181
1003	20157290	3353	1000
1004	20177172	204	124
1005	20178548	118	26
1006	20179191	698	353
1007	20183527	446	224
1008	20186431	1806	731
1009	20197702	86	67
1010	20198287	41	27
1011	20198594	188	80
1012	20199820	223	161
1013	20201360	222	61
1014	20202631	6466	1401
1015	20237807	8337	588
1016	20280164	32	10
1017	20280363	3	3
1018	20280394	2	2
1019	20280415	285	129
1020	20282261	396	284
1021	20284835	1333	751
1022	20293038	79	37
1023	20293584	3476	886
1024	20313482	1097	192
1025	20319487	25	15
1026	20319668	199	140
1027	20320987	170	38
1028	20322006	224	92
1029	20323323	2185	493
1030	20335707	304	196
1031	20337711	347	170
1032	20339890	782	324
1033	20344772	452	201
1034	20347717	550	250
1035	20351098	305	115
1036	20352913	199	110
1037	20354276	414	94
1038	20356830	9162	1378
1039	20404422	1399	586
1040	20413132	133	75
1041	20414034	59	48
1042	20414441	1323	411
1043	20422446	11577	892
1044	20478101	773	226
1045	20482282	394	210
1046	20484793	468	227
1047	20487867	5210	1459
1048	20518454	287	207
1049	20520386	25	22
1050	20520589	14532	573
1051	20593267	903	379
1052	20598900	396	244
1053	20601433	21	15
1054	20601585	49	30
1055	20601935	13	12
1056	20602048	761	381
1057	20606897	1048	577
1058	20613568	97	59
1059	20614253	38	25
1060	20614531	188	96
1061	20615679	7	7
1062	20615742	21	21
1063	20615905	1653	673
1064	20625697	272	215
1065	20627496	6796	1280
1066	20664732	25	25
1067	20664926	883	518
1068	20670307	1199	687
1069	20677116	5594	983
1070	20707095	5215	1005
1071	20734535	46	27
1072	20734857	54	30
1073	20735250	830	236
1074	20740393	1009	274
1075	20746234	536	309
1076	20749512	386	262
1077	20751987	129	71
1078	20752830	170	82
1079	20753912	1740	182
1080	20763723	4394	1154
1081	20788732	1099	399
1082	20794973	1967	618
1083	20806261	3075	942
1084	20823776	1737	647
1085	20833675	1290	548
1086	20841193	1067	472
1087	20847679	1837	113
1088	20855572	164	124
1089	20856704	999	422
1090	20862584	208	147
1091	20864042	4	2
1092	20864075	3091	782
1093	20880375	798	416
1094	20885302	10	7
1095	20885379	71	41
1096	20885865	158	87
1097	20886880	1250	251
1098	20893000	27	16
1099	20893193	90	68
1100	20893828	10	8
1101	20893913	390	126
1102	20896165	16	11
1103	20896281	193	74
1104	20897479	184	93
1105	20898617	10	7
1106	20898696	1849	922
1107	20909436	989	475
1108	20915726	43	23
1109	20916014	72	47
1110	20916516	166	86
1111	20917597	93	53
1112	20918203	1315	478
1113	20925751	2557	880
1114	20940187	66	47
1115	20940670	213	180
1116	20942068	33	18
1117	20942318	11	5
1118	20942398	114	64
1119	20943118	2	2
1120	20943139	73	29
1121	20943599	2599	454
1122	20956363	371	164
1123	20958599	430	170
1124	20961149	2	2
1125	20961170	587	247
1126	20964888	2	2
1127	20964909	23210	945
1128	21077628	35	25
1129	21077888	350	226
1130	21080235	156	50
1131	21081193	1097	518
1132	21088105	261	111
1133	21089754	4	2
1134	21089787	797	349
1135	21094811	42	24
1136	21095111	8	6
1137	21095179	3	3
1138	21095209	1158	535
1139	21102324	209	116
1140	21103670	2	2
1141	21103691	404	45
1142	21105578	47	26
1143	21105899	2	2
1144	21105920	713	234
1145	21110213	464	215
1146	21113140	1177	566
1147	21120618	1294	283
1148	21127664	39	25
1149	21127916	6	6
1150	21127971	2	2
1151	21127992	9	7
1152	21128070	3	3
1153	21128100	2	2
1154	21128121	2	2
1155	21128142	39	25
1156	21128416	83	56
1157	21128984	114	57
1158	21129748	2	2
1159	21129769	2	2
1160	21129790	2	2
1161	21129811	3	3
1162	21129841	3	3
1163	21129871	95	61
1164	21130509	1388	400
1165	21138497	63	45
1166	21138972	23	16
1167	21139160	35	29
1168	21139413	3	3
1169	21139444	45	22
1170	21139734	2	2
1171	21139755	5	5
1172	21139805	2	2
1173	21139826	24	19
1174	21140006	2	2
1175	21140027	2	2
1176	21140048	2	2
1177	21140069	2	2
1178	21140090	10	6
1179	21140167	20	11
1180	21140325	12	12
1181	21140424	63	36
1182	21140853	6	4
1183	21140900	54	40
1184	21141304	2200	790
1185	21154466	2	2
1186	21154487	2	2
1187	21154508	2	2
1188	21154529	94	44
1189	21155120	2	2
1190	21155141	2	2
1191	21155162	10	6
1192	21155236	470	244
1193	21158230	699	193
1194	21162428	600	387
1195	21165391	751	402
1196	21169704	2092	259
1197	21179121	1068	354
1198	21185173	4124	1010
1199	21207167	344	92
1200	21209253	2	2
1201	21209271	26	15
1202	21209449	544	187
1203	21212696	435	81
1204	21215168	3561	672
1205	21234256	697	87
1206	21237761	486	223
1207	21240829	6	5
1208	21240883	1475	627
1209	21249474	420	255
1210	21252096	2882	648
1211	21268543	16	8
1212	21268650	385	171
1213	21270959	317	182
1214	21273008	42	35
1215	21273319	65	46
1216	21273759	22	19
1217	21273922	1014	295
1218	21279952	33	20
1219	21280191	55	34
1220	21280577	115	51
1221	21281322	311	138
1222	21283170	4	4
1223	21283208	507	157
1224	21286232	57	24
1225	21286578	4134	764
1226	21309459	4358	1328
1227	21334241	733	250
1228	21338639	102	60
1229	21339337	40	17
1230	21339601	83	59
1231	21340177	493	210
1232	21343205	23	11
1233	21343368	153	94
1234	21344362	1070	256
1235	21350296	3056	766
1236	21367500	2	2
1237	21367520	4	4
1238	21367553	2	2
1239	21367573	353	200
1240	21369846	3052	1275
1241	21388369	128	68
1242	21389222	18	10
1243	21389353	1387	544
1244	21397614	287	169
1245	21399493	2282	765
1246	21412586	7033	1533
1247	21453099	3229	1048
1248	21472371	1265	287
1249	21479652	4	2
1250	21479684	10	2
1251	21479746	10336	1172
1252	21533666	731	142
1253	21537802	15	15
1254	21537928	645	217
1255	21541810	4	4
1256	21541849	15	14
1257	21541980	32	22
1258	21542209	9408	1184
1259	21590906	1931	463
1260	21602279	999	210
1261	21607903	2356	587
1262	21621728	1511	322
1263	21630369	83	24
1264	21630918	257	158
1265	21632602	2113	583
1266	21644877	2659	936
1267	21660744	261	112
1268	21662421	971	294
1269	21668341	3523	925
1270	21688219	1517	554
1271	21697280	814	331
1272	21702348	1821	476
1273	21712543	2892	626
1274	21728280	3527	1053
1275	21748745	593	275
1276	21752452	103	65
1277	21753171	957	324
1278	21759010	238	120
1279	21760626	3444	430
1280	21778128	110	100
1281	21778942	4610	1307
1282	21806366	6332	1699
1283	21843119	411	198
1284	21845754	297	151
1285	21847667	1751	623
1286	21857844	798	271
1287	21862611	118	84
1288	21863457	223	106
1289	21865002	54	32
1290	21865366	7112	1289
1291	21905463	596	306
1292	21909256	21	11
1293	21909404	6	4
1294	21909454	33	23
1295	21909715	301	173
1296	21911743	638	279
